 Folio, Ejercicio, Mes, Fecha, Dia, Hora, Tipo_de_accidente, Resolución, Origen_de_reporte, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_la_Vialidad, Georreferencia, Nota
13064,2022,JULIO,7/24/2022,DOMINGO,2:30:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,SENDERO DIVISORIO,,PARTICULARES
13058,2022,JULIO,7/24/2022,DOMINGO,5:07:00,SALIDA DE LA SUPERFICIE DE RODAMIENTO,FINIQUITADO,,COLONIA,,CALLE,CALLEJON DE LAS TIJERINAS,,PARTICULARES
13052,2022,JULIO,7/24/2022,DOMINGO,9:10:00,CRUCERO,EN TRAMITE,,COLONIA,,CARRETERA,CAMINO A LAS PEDRERAS,,PARTICULARES
12618,2022,JULIO,7/24/2022,DOMINGO,11:08:00,CHOQUE DE CRUCERO,FINIQUITADO,,COLONIA,,AVENIDA,CONSTITUCION,,PARTICULARES
12981,2022,JULIO,7/25/2022,LUNES,15:00:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,BARRAGAN,,PARTICULARES
13077,2022,JULIO,7/25/2022,LUNES,19:00:00,ESTRELLAMIEMTO CON PROYECCION,FINIQUITADO,,COLONIA,,AVENIDA,PEDRERAS,,MUNICIPIO
12900,2022,JULIO,7/25/2022,LUNES,20:00:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETERA,LAREDO,,PARTICULARES
13108,2022,JULIO,7/26/2022,MARTES,7:30:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,AVENIDA,REPUBLICA MEXICANA,,MUNICIPIO
13132,2022,JULIO,7/26/2022,MARTES,9:12:00,SALIDA DE CAMINO,FINIQUITADO,,COLONIA,,AVENIDA,CAMINO A LAS PEDRERAS,,PARTICULARES
13098,2022,JULIO,7/26/2022,MARTES,10:15:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,ACATRAZ,,PARTICULARES
13156,2022,JULIO,7/26/2022,MARTES,19:00:00,DIVERSO,EN TRAMITE,,COLONIA,,CALLE,DE LOS OLIVOS,,PARTICULARES
13124,2022,JULIO,7/26/2022,MARTES,12:30:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,CARRETERA,CARRETERA LAREDO,,MUNICIPIO
13068,2022,JULIO,7/27/2022,MIERCOLES,6:15:00,ESTRELLAMIENTO,TRAMITE,,COLONIA,,AVENIDA,VILLAS DE NICARAHUA,,MUNICIPIO
12160,2022,JULIO,7/27/2022,MIERCOLES,9:43:00,ATROPELLO,TRAMITE,,COLONIA,,CALLE,BENEDICTO II,,PARTICULARES
13117,2022,JULIO,7/27/2022,MIERCOLES,15:25:00,LATERAL,FINIQUITADO,,COLONIA,,CALLE,JUAN GUERRA,,PARTICULARES
13024,,JULIO,7/28/2022,JUEVES,19:29:00,ATROPELLO,FINIQUITADO,,COLONIA,,AVENIDA,COSNTITUCION,,PARTICULARES
13047,,JULIO,7/28/2022,JUEVES,11:30:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,CALLE,PARQUE INDUSTRIAL,,PARTICULARES
12987,,JULIO,7/28/2022,JUEVES,9:29:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,CARRETERA,LIBRAMIENTO,,PARTICULARES
13048,,JULIO,7/28/2022,JUEVES,14:25:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETERA,LAREDO,,PARTICULARES
12988,,JULIO,7/28/2022,JUEVES,17:50:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,LAREDO,,PARTICULARES
12609,,JULIO,7/29/2022,VIERNES,9:12:00,ATROPELLO,FINIQUITADO,,COLONIA,,CARRETERA,CARRETERA A LAREDO,,PARTICULARES
12634,,JULIO,7/29/2022,VIERNES,17:40:00,ALCANCE,EN TRAMITE,,COLONIA,,AVENIDA,SENDERO DIVISORIO,,PARTICULARES
13049,,JULIO,7/29/2022,VIERNES,21:29:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,AVENIDA,AV. LA PERGOLA,,PARTICULARES
13187,,JULIO,7/30/2022,SABADO,3:57:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,AVENIDA,AV. SANTA BARBARA,,PARTICULARES
13223,,JULIO,7/30/2022,SABADO,9:58:00,ESTRELLAMIENTO CON PROYECCION,FINIQUITADO,,COLONIA,,AVENIDA,PASEO DE LA AMISTAD,,MUNICIPIO/PARTICULARES
12966,,JULIO,7/30/2022,SABADO,14:30:00,MOVIL DE VEHICULO,TRAMITE,,COLONIA,,CARRETERA,COLOMBIA,,MUNICIPIO/PARTICULARES
13224,,JULIO,7/30/2022,SABADO,14:15:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,RAUL SALINAS,,PARTICULARES
12619,,JULIO,7/30/2022,SABADO,14:19:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,AVENIDA,AGUALEGUAS,,PARTICULARES
13026,,JULIO,7/30/2022,SABADO,16:00:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,CARRETERA,MONCLOVA,,PARTICULARES
13112,,JULIO,7/30/2022,SABADO,17:00:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETERA,LAREDO,,PARTICULARES
12999,,JULIO,7/30/2022,SABADO,19:20:00,ATROPELLO,FINIQUITADO,,COLONIA,,AVENIDA,CERRO DEL AGUILA,,PARTICULARES
13226,,JULIO,7/30/2022,SABADO,20:00:00,ATROPELLO,FINIQUITADO,,COLONIA,,AVENIDA,UNION,,PARTICULARES
13232,,JULIO,7/31/2022,DOMINGO,3:40:00,FRONTAL,TRAMITE,,COLONIA,,CALLE,AGUILA REAL,,PARTICULARES
13233,,JULIO,7/31/2022,DOMINGO,3:40:00,DIVERSO (DERRAPAMIENTO),TRAMITE,,COLONIA,,CALLE,AGUILA REAL,,MUNICIPIO/PARTICULARES
13003,,JULIO,7/31/2022,DOMINGO,4:10:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,CALLE,LOS SAUCES,,MUNICIPIO
13142,,JULIO,7/31/2022,DOMINGO,6:36:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,CALLE,LOMA AGUA DULCE,,PARTICULARES
13105,,JULIO,7/31/2022,DOMINGO,17:55:00,LATERAL,EN TRAMITE,,COLONIA,,AVENIDA,LIBRAMIENTO,,PARTICULARES
13152,,JULIO,7/31/2022,DOMINGO,18:20:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,LINRAMIENTO,,PARTICULARES
13217,,JULIO,7/31/2022,DOMINGO,18:30:00,CRUCERO,EN TRAMITE,,COLONIA,,CALLE,SANTA LUCIA,,PARTICULARES
13211,,JULIO,7/31/2022,DOMINGO,18:50:00,CRUCERO,EN TRAMITE,,COLONIA,,AVENIDA,PASEO DE LA AMISTAD,,PARTICULARES
13074,,JULIO,7/31/2022,DOMINGO,21:15:00,CRUCERO,EN TRAMITE,,COLONIA,,AVENIDA,AGUALEGUAS,,PARTICULARES
13125,2022,AGOSTO,8/1/2022,LUNES,7:49:00,CRUCERO Y ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,AVENIDA,5° AVENIDA,,PARTICULARES
12393,2022,AGOSTO,8/1/2022,LUNES,11:04:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,AV. BARRAGAN,,PARTICULARES
13267,2022,AGOSTO,8/2/2022,MARTES,14:00:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,CAMION A LAS PEDRERAS,,PARTICULARES
12872,2022,AGOSTO,8/2/2022,MARTES,14:30:00,ESTRELLAMIENTO CON PROYECCION,FINIQUITADO,,COLONIA,,CALLE,CARTULINA,,PARTICULARES
13277,2022,AGOSTO,8/2/2022,MARTES,15:40:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,LAREDO,,PARTICULARES
13208,2022,AGOSTO,8/2/2022,MARTES,17:00:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,COLOMBIA,,PARTICULARES
13239,2022,AGOSTO,8/2/2022,MARTES,22:20:00,CRUCERO,TRAMITE,,COLONIA,,CARRETERA,COLOMBIA,,PARTICULARES
13004,2022,AGOSTO,8/3/2022,MIERCOLES,0:05:00,ESTRELLAMIENTO,TRAMITE,,COLONIA,,AVENIDA,PLINIO DE ORDOÑEZ,,PARTICULARES
13259,2022,AGOSTO,8/3/2022,MIERCOLES,2:20:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,AVENIDA,UNIDAD,,PARTICULARES
13268,2022,AGOSTO,8/3/2022,MIERCOLES,11:29:00,ALCANCE,EN TRAMITE,,COLONIA,,AVENIDA,SENDERO,,PARTICULARES
12839,2022,AGOSTO,8/3/2022,MIERCOLES,11:50:00,CRUCERO,FINIQUITADO,,COLONIA,,AVENIDA,LAREDO,,PARTICULARES
13218,2022,AGOSTO,8/3/2022,MIERCOLES,13:00:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,CALLE,SAN BENEDICTO,,MUNICIPIO
13271,2022,AGOSTO,8/3/2022,MIERCOLES,13:19:00,SD,FINIQUITADO,,COLONIA,,CARRETERA,COLOMBIA,,PARTICULARES
12840,2022,AGOSTO,8/3/2022,MIERCOLES,16:30:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,CONCORDIA,,PARTICULARES
12873,2022,AGOSTO,8/3/2022,MIERCOLES,20:05:00,ALCCANCE CON PROYECCION,FINIQUITADO,,COLONIA,,AVENIDA,RAUL SALINAS,,PARTICULARES
13181,2022,AGOSTO,4/8/2022,JUEVES,10:30:00,FRONTAL,FINIQUITADO,,COLONIA,,AVENIDA,BENITO JUAREZ,,PARTICULARES
13127,2022,AGOSTO,4/8/2022,JUEVES,10:36:00,ESTRELLAMIENTO Y PROYECCION,FINIQUITADO,,COLONIA,,AVENIDA,RAUL SALINAS,,PARTICULARES
13240,2022,AGOSTO,8/4/2022,JUEVES,13:10:00,LATERAL,FINIQUITADO,,COLONIA,,CALLE,RIO PESQUERIA,,PARTICULARES
13128,2022,AGOSTO,8/4/2022,JUEVES,15:26:00,LATERAL,EN TRAMITE,,COLONIA,,AVENIDA,SENDERO,,PARTICULARES
13269,2022,AGOSTO,8/4/2022,JUEVES,16:05:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,AVENIDA,BENITO JUAREZ,,PARTICULARES
12245,2022,AGOSTO,8/4/2022,JUEVES,17:00:00,CRUCERO,FINIQUITADO,,COLONIA,,CALLE,SAN FRANCISCO,,PARTICULARES
13213,2022,AGOSTO,8/4/2022,JUEVES,21:15:00,CRUCERO,EN TRAMITE,,COLONIA,,CARRETERA,CARRETERA MONCLOVA,,PARTICULARES
13221,2022,AGOSTO,8/4/2022,JUEVES,22:50:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,AV. CHOCOLATES,,PARTICULARES
13190,2022,AGOSTO,8/5/2022,VIERNES,1:30:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,AVENIDA,LOS PINOS,,PARTICULARES
13227,2022,AGOSTO,8/5/2022,VIERNES,8:50:00,CRUCERO,TRAMITE,,COLONIA,,AVENIDA,AV BENITO JUAREZ,,PARTICULARES
13119,2022,AGOSTO,8/5/2022,VIERNES,9:27:00,CRUCERO,FINIQUITADO,,COLONIA,,AVENIDA,AV RAUL SALINAS,,PARTICULARES
13085,2022,AGOSTO,8/5/2022,VIERNES,17:10:00,ALCANCE,TRAMITE,,COLONIA,,CALLE,SAN ROGELIO,,PARTICULARES
13209,2022,AGOSTO,8/5/2022,VIERNES,17:00:00,CRUCERO,FINIQUITADO,,COLONIA,,AVENIDA,CONCORDIA,,PARTICULARES
13270,2022,AGOSTO,8/5/2022,VIERNES,17:10:00,DIVERSO,FINIQUITADO,,COLONIA,,AVENIDA,SENDERO,,PARTICULARES
13296,2022,AGOSTO,8/5/2022,VIERNES,18:30:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,RAUL SALINAS,,PARTICULARES
12246,2022,AGOSTO,8/5/2022,VIERNES,20:20:00,FRONTAL,TRAMITE,,COLONIA,,AVENIDA,VILLA DE SAN MIGUEL,,PARTICULARES
13315,2022,AGOSTO,8/6/2022,SABADO,5:45:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,CALLE,CERRADA DEL JABILLO,,PARTICULARES
12950,2022,AGOSTO,8/6/2022,SABADO,16:30:00,CRUCERO,FINIQUITADO,,COLONIA,,AVENIDA,RAUL SALINAS,,PARTICULARES
13344,2022,AGOSTO,8/6/2022,SABADO,17:15:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,RAUL SALINAS,,PARTICULARES
13371,2022,AGOSTO,8/6/2022,SABADO,23:00:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,CARRETERA,CONCORDIA,,PARTICULARES
13292,2022,AGOSTO,8/7/2022,DOMINGO,1:10:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,LAS TORRES,,PARTICULARES
13029,2022,AGOSTO,8/7/2022,DOMINGO,5:34:00,ESTRELLAMIENTO,TRAMITE,,COLONIA,,CALLE,MIRADOR DEL SUR,,PARTICULARES
13312,2022,AGOSTO,8/7/2022,DOMINGO,12:50:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,CARRETERA LAREDO,,PARTICULARES
12989,2022,AGOSTO,8/7/2022,DOMINGO,18:44:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,AVENIDA,JUAREZ,,PARTICULARES
13194,2022,AGOSTO,8/7/2022,DOMINGO,23:00:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,CALLE,LOMAS PIEDRAS NEGRAS,,PARTICULARES
13197,2022,AGOSTO,8/8/2022,LUNES,9:20:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,SANTA BARBARA,,PARTICULARES
13230,2022,AGOSTO,8/8/2022,LUNES,10:00:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,SENDERO,,PARTICULARES
13384,2022,AGOSTO,8/8/2022,LUNES,10:30:00,ATROPELLO,FINIQUITADO,,COLONIA,,AVENIDA,JUAREZ,,PARTICULARES
13161,2022,AGOSTO,8/8/2022,LUNES,14:38:00,CRUCERO,FINIQUITADO,,COLONIA,,CALLE,ALCATRAZ,,PARTICULARES
13385,2022,AGOSTO,8/8/2022,LUNES,15:00:00,ESTRELLAMIENTO REVERSA,FINIQUITADO,,COLONIA,,CARRETERA,MONCLOVA,,PARTICULARES
13254,2022,AGOSTO,8/8/2022,LUNES,17:40:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,CONCORDIA,,PARTICULARES
13178,2022,AGOSTO,8/9/2022,MARTES,10:30:00,CRUCERO,FINIQUITADO,,COLONIA,,AVENIDA,CARRERTERA A LAREDO,,PARTICULARES
13370,2022,AGOSTO,8/9/2022,MARTES,13:23:00,ALCANCE,FINIQUITADO,,COLONIA,,CALLE,LAS TORRES,,PARTICULARES
13179,2022,AGOSTO,8/9/2022,MARTES,17:20:00,ALCANSE,FINIQUITADO,,COLONIA,,AVENIDA,AV SENDERO,,PARTICULARES
13304,2022,AGOSTO,8/9/2022,MARTES,19:10:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,CARR LAREDO,,PARTICULARES
13388,2022,AGOSTO,8/9/2022,MARTES,21:30:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,CARRETERA,CARR A MONCLOVA,,PARTICULARES
13422,2022,AGOSTO,8/9/2022,MARTES,23:30:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,CONCORDIA,,PARTICULARES
12662,2022,JULIO,6/1/2022,VIERNES,4:34:00,DERRAPAMIENTO,EN TRAMITE,,COLONIA,,CALLE,CAMINO REAL,,PARTICULARES
13314,2022,AGOSTO,8/10/2022,MIERCOLES,8:45:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,AV. CONCORDIA,,PARTICULARES
12652,2022,JULIO,7/1/2022,VIERNES,6:30:00,CRUCERO PROYECCION Y ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,BOULEVARD,CARRETERA A LAREDO,,MUNICIPIO
13404,2022,AGOSTO,8/10/2022,MIERCOLES,11:00:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,CARRETERA LAREDO,,PARTICULARES
12254,2022,JULIO,7/1/2022,VIERNES,13:15:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,MONCLOVA,,PARTICULARES
13180,2022,AGOSTO,8/10/2022,MIERCOLES,18:00:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETERA,CARRETERA A MONCLOVA,,PARTICULARES
12523,2022,JULIO,7/1/2022,VIERNES,14:07:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,RAUL SALINAS,,PARTICULARES
13322,2022,AGOSTO,8/10/2022,MIERCOLES,18:23:00,CRUCERO,EN TRAMITE,,COLONIA,,AVENIDA,AV. LAS INDUSTRIAS,,PARTICULARES
12505,2022,JULIO,7/1/2022,VIERNES,15:20:00,REVERSA,FINIQUITADO,,COLONIA,,CARRETERA,MONCLOVA,,PARTICULARES
13350,2022,AGOSTO,8/10/2022,MIERCOLES,20:40:00,ATROPELLO,FINIQUITADO,,COLONIA,,AVENIDA,FIDEL VELAZUEZ SANCHEZ,,PARTICULARES
12495,2022,JULIO,7/1/2022,VIERNES,15:52:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,RAUL SALINAS,,PARTICULARES
13020,2022,AGOSTO,8/11/2022,JUEVES,7:25:00,LATERAL,TRAMITE,,COLONIA,,CARRETERA,PEDRERAS,,PARTICULARES
11381,2022,JULIO,7/1/2022,VIERNES,17:39:00,CRUCERO,FINIQUITADO,,COLONIA,,CALLE,LOS SAUCES,,PARTICULARES
13162,2022,AGOSTO,8/11/2022,JUEVES,9:20:00,LATERAL CON HUIDA,TRAMITE,,COLONIA,,AVENDIA,JOSE MARIA MORELOS,,PARTICULARES
12696,2022,JULIO,7/1/2022,VIERNES,17:45:00,LATERAL Y PROYECCION,FINIQUITADO,,COLONIA,,AVENIDA,RAUL SALINAS,,PARTICULARES
13381,2022,AGOSTO,8/11/2022,JUEVES,9:58:00,ALCANCE,FINIQUITADO,,COLONIA,,CALLE,ZARAGOZA,,PARTICULARES
12572,2022,JULIO,7/1/2022,VIERNES,19:55:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,ACUEDUCTO,,PARTICULARES
13164,2022,AGOSTO,8/11/2022,JUEVES,13:40:00,CRUCERO,TRAMITE,,COLONIA,,AVENIDA,SANTA BARBARA,,PARTICULARES
10229,2022,JULIO,7/2/2022,SABADO,13:09:00,DIVERSO (CAIDA DE CABLES),TRAMITE,,COLONIA,,CARRETERA,LIBRAMIENTO,,PARTICULARES
13382,2022,AGOSTO,8/11/2022,JUEVES,15:15:00,DIVERSO (DERRIBAMIENTO DE CABLES),FINIQUITADO,,COLONIA,,CARRETERA,COLOMBIA,,PARTICULARES
12670,2022,JULIO,7/2/2022,SABADO,9:20:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,RAUL SALINAS,,PARTICULARES
13406,2022,AGOSTO,8/11/2022,JUEVES,18:40:00,ALCANCE,TRAMITE,,COLONIA,,CALLE,LOPEZ MATEOS,,PARTICULARES
12370,2022,JULIO,7/2/2022,SABADO,12:30:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETERA,CARRETERA MONCLOVA,,PARTICULARES
13407,2022,AGOSTO,8/11/2022,JUEVES,18:40:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETERA,LAREDO,,PARTICULARES
12630,2022,JULIO,7/2/2022,SABADO,17:15:00,ALCANCE,EN TRAMITE,,COLONIA,,AVENIDA,SAN MIGUEL,,PARTICULARES
13451,2022,AGOSTO,8/12/2022,VIERNES,8:00:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,BENITO JUAREZ,,PARTICULARES
12699,2022,JULIO,7/2/2022,SABADO,18:50:00,DIVERSO,EN TRAMITE,,COLONIA,,CALLE,ZUAZUA,,PARTICULARES
13457,2022,AGOSTO,8/12/2022,VIERNES,12:10:00,DE REVERSA,TRAMITE,,COLONIA,,AVENIDA,CAMINO REAL,,MUNICIPIO
12061,2022,JULIO,7/2/2022,SABADO,19:00:00,ESTRELLAMIENTO CON HUIDA,EN TRAMITE,,COLONIA,,CALLE,CALLE CUARTA,,PARTICULARES
13468,2022,AGOSTO,8/13/2022,SABADO,0:50:00,ALCANSE,FINIQUITADO,,COLONIA,,CARRETERA,CAMINO A LAS PEDRERAS,,PARTICULARES
11920,2022,JULIO,7/2/2022,SABADO,19:00:00,ESTRELLAMIENTO CON HUIDA,EN TRAMITE,,COLONIA,,CALLE,CALLE CUARTA,,PARTICULARES
13447,2022,AGOSTO,8/12/2022,VIERNES,16:40:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,CAMINO DE LAS AGUILAS,,PARTICULARES
12525,2022,JULIO,7/2/2022,SABADO,22:58:00,ESTRELLAMIENTO DE REVERSA,FINIQUITADO,,COLONIA,,AVENIDA,AV. PINOS,,PARTICULARES
12473,2022,AGOSTO,8/13/2022,SABADO,12:30:00,ALCANCE,FINIQUITADO,,COLONIA,,BOULEVARD,JUNCO DE LA VEGA,,PARTICULARES
12579,2022,JULIO,7/3/2022,DOMINGO,14:48:00,CRUCERO CON PROYECCION,EN TRAMITE,,COLONIA,,AVENIDA,AV. SAN MIGUEL,,PARTICULARES
13318,2022,AGOSTO,8/13/2022,SABADO,12:59:00,ALCANCE,EN TRAMITE,,COLONIA,,AVENIDA,BARRAGAN,,PARTICULARES
12646,2022,JULIO,7/3/2022,DOMINGO,17:36:00,DIVERSO,FINIQUITADO,,COLONIA,,CALLE,CERRO DEL TOPO CHICO,,PARTICULARES
12907,2022,AGOSTO,8/13/2022,SABADO,15:29:00,CRUCERO,FINIQUITADO,,COLONIA,,AVENIDA,ABASOLO,,PARTICULARES
12678,2022,JULIO,7/4/2022,LUNES,3:34:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,AVENIDA,RAUL SALINAS,,MUNICIPIO
12461,2022,AGOSTO,8/13/2022,SABADO,15:30:00,ALCANCE,EN TRAMITE,,COLONIA,,CARRETERA,LIBRAMIENTO NORESTE,,PARTICULARES
11123,2022,JULIO,7/4/2022,LUNES,6:50:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,SANTA ENGRACIA,,PARTICULARES
12908,2022,AGOSTO,8/13/2022,SABADO,16:50:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,BENITO JUAREZ,,PARTICULARES
12557,2022,JULIO,7/4/2022,LUNES,8:37:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,LIBRAMIENTO NORESTE,,PARTICULARES
13353,2022,AGOSTO,8/13/2022,SABADO,17:30:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,CALLE,ANDRES MONTOYO TORES,,PARTICULARES
12350,2022,JULIO,7/4/2022,LUNES,14:00:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,SENDERO DIVISORIO,,PARTICULARES
13413,2022,AGOSTO,8/13/2022,SABADO,20:21:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,SENDERO,,PARTICULARES
12558,2022,JULIO,7/4/2022,LUNES,14:13:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,LAS TORRES,,PARTICULARES
13450,2022,AGOSTO,8/14/2022,DOMINGO,4:05:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,AVENIDA,CARPINTERO,,PARTICULARES
12506,2022,JULIO,7/4/2022,LUNES,17:17:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETERA,MONCLOVA,,PARTICULARES
13114,2022,AGOSTO,8/14/2022,DOMINGO,9:30:00,SALIDA DE CAMINO CON VOLCADURA,TRAMITE,,COLONIA,,AVENIDA,CALLE NUEVA,,MUNICIPIO/PARTICULARES
12071,2022,JULIO,7/5/2022,MARTES,9:30:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,LIBRAMIENTO NORESTE,,PARTICULARES
13419,2022,AGOSTO,8/14/2022,DOMINGO,13:05:00,ALCANSE,FINIQUITADO,,COLONIA,,AVENIDA,AV BENITO JUAREZ,,PARTICULARES
12647,2022,JULIO,7/5/2022,MARTES,10:00:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,ANILLO PERIFERICO,,PARTICULARES
12909,2022,AGOSTO,8/14/2022,DOMINGO,19:10:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,AVENIDA,MIRASUR,,PARTICULARES
12721,2022,JULIO,7/5/2022,MARTES,13:40:00,CAIDA DE PASAJERO,FINIQUITADO,,COLONIA,,CALLE,RAUL SALINAS,,PARTICULARES
13327,2022,AGOSTO,8/15/2022,LUNES,7:50:00,ALCANVCE,FINIQUITADO,,COLONIA,,AVENIDA,MANUEL L. BARRAGAN,,PARTICULARES
12717,2022,JULIO,7/5/2022,MARTES,16:15:00,DIVERSO,FINIQUITADO,,COLONIA,,AVENIDA,SANTA BARBARA,,PARTICULARES
13414,2022,AGOSTO,8/15/2022,LUNES,10:45:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDAD,CARRETERA A LAREDO,,PARTICULARES
12435,2022,JULIO,7/5/2022,MARTES,17:18:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,CALLE,CALLE SIN NOMBRE,,MUNICIPIO
13458,2022,AGOSTO,8/15/2022,LUNES,14:32:00,DE CRUCERO,FINIQUITADO,,COLONIA,,AVENIDA,CAMINO REAL,,PARTICULARES
12261,2022,JULIO,7/5/2022,MARTES,19:04:00,LATERAL,FINIQUITADO,,COLONIA,,CALLE,ABASOLO,,PARTICULARES
12924,2022,AGOSTO,8/15/2022,LUNES,16:50:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,AV JUAREZ,,PARTICULARES
12637,2022,JULIO,7/5/2022,MARTES,20:00:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETERA,CARRETERA A LAREDO,,PARTICULARES
13320,2022,AGOSTO,8/16/2022,MARTES,17:25:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,CALLE,LAGUNA SALADA,,PARTICULARES
12562,2022,JULIO,7/5/2022,MARTES,21:12:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,COMPOSTELA,,PARTICULARES
13469,2022,AGOSTO,8/16/2022,MARTES,21:51:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,CALLE,SANTA URSULA,,PARTICULARES
12512,2022,JULIO,7/5/2022,MARTES,19:00:00,CRUCERO CON PROYECCION,EN TRAMITE,,COLONIA,,CALLE,MARIANO ESCOBEDO,,PARTICULARES
13146,2022,AGOSTO,8/16/2022,MARTES,21:01:00,CRUCERO,FINIQUITADO,,COLONIA,,CARRETERA,CARRETERA MONCLOVA,,PARRTICULARES
11728,2022,JULIO,7/5/2022,MARTES,8:50:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,LOS CHOCOLATES,,PARTICULARES
13147,2022,AGOSTO,8/16/2022,MARTES,22:40:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,RAUL SALINAS,,PARTICULARES
12732,2022,JULIO,7/6/2022,MIERCOLES,2:42:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,AVENIDA,5 DE MAYO,,PARTICULARES
13299,2022,AGOSTO,8/17/2022,MIERCOLES,10:30:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,ABASOLO,,PARTICULARES
12733,2022,JULIO,7/6/2022,MIERCOLES,5:39:00,REVERSA,FINIQUITADO,,COLONIA,,AVENIDA,CONSTITUCION,,PARTICULARES
